RA,DEC,Target ID,Sky Cell ID,FWHM (arcsec),Sigma PSF,minlevel,Reff (arcsec),Reff_maj (arcsec),Eccentricity,Luminosity
134.65033911165688,-4.602488402754278,2842417304698883,4500357,1.2589099407196045,0.534609828626229,106.200584,1.5140948208485954,1.7339026518425948,0.23904916493868755,0.0009479884447106742
206.9993386547207,-1.800779550431551,2842484900102147,3894861,1.0222650170326233,0.43411598231880505,91.75756,1.0608847295737496,1.1612007074944384,0.14227191178511878,7.82596598662848e-05
154.21620677190128,-0.7962648525898567,2842508174295043,4549942,1.263534963130951,0.5365738948066175,92.558044,3.33361199448609,3.4543376189871524,0.06774933519762283,0.0009632055033243075
151.62226903716038,7.235106003082162,2842701061947396,4557472,1.1937199831008911,0.5069262025435163,110.34451,1.21341167378301,1.3900067936173317,0.23646424946973932,0.00026355288202634244
20.92931917593464,8.024269507283503,2842716870279169,4091925,1.1163450479507446,0.4740680929340707,132.25449,1.738650727646027,2.0103621341195335,0.24191197076011528,0.001539857368461271
122.79711182666914,16.722808016547642,2842925104889859,4483305,1.0299999713897705,0.437400714998684,121.15781,0.9283971210956532,1.0033938535306461,0.1313523758114894,0.0001027071802040623
87.73244581679866,-24.25273096179218,39627217155660583,4212866,1.1339900493621826,0.4815612351164943,289.40848,0.6728149452894311,0.6731456488396479,0.0,6.849423451297163e-06
86.72560260363034,-20.62959301352224,39627295337487452,4213197,0.9340054988861084,0.3966356158964295,147.59816,1.3113014829359686,1.3422890777076153,0.040580748219026685,5.7903474864523684e-05
62.95083076903164,-16.683833777285194,39627386567789773,4282590,1.1144049763679504,0.4732442203893775,96.88402,1.2162970825805353,1.4175838529431832,0.2574874222957315,0.00018276521904018322
46.30869644885159,-14.381102362558126,39627438686213304,4040026,1.1407699584960938,0.4844403974321956,140.09889,4.504816188443198,4.83934067671386,0.1268728381999671,0.004003889544053571
23.12198338496898,-13.606043687345904,39627461767463365,4023839,1.219130039215088,0.5177168598456808,85.70444,1.4272579289699563,1.5908442345222582,0.15455497974571686,0.00014954272838099187
60.17094596769808,-12.772163922067458,39627480033656882,4283016,1.4078700542449951,0.5978673645214752,148.19437,1.4642539789619344,1.8265814859917604,0.35412964489599796,0.000454631531173625
343.95879446946043,-10.846657464674593,39627532055613156,3837739,1.2036099433898926,0.5111260819822321,123.89284,1.7590541012550294,1.7814031972716946,0.0188706961151891,0.0004060093438872744
19.509909589566828,-10.173517764854823,39627538590339572,4024032,1.2453299760818481,0.5288429486192355,96.63135,1.0347757617070186,1.1094548069481394,0.1252077603436541,4.919014962994061e-05
20.538437007842884,-9.88855083162894,39627544558829655,4024020,1.1656899452209473,0.4950229414263486,123.13774,2.7511187982049137,2.7870466639336966,0.021506752539053653,0.002581091331950857
47.111758617165215,-10.044370174906067,39627544995045039,4163317,1.2884800434112549,0.547167095052616,88.85543,1.578524202748599,1.6376175660035432,0.07209895671140376,5.630818026291258e-05
332.50094365684413,-9.4683108691646,39627561638037573,3817492,0.9584149718284607,0.40700136464816966,101.98082,1.2894875237948304,1.3561906221815907,0.06402068605711653,0.0003960504780026333
172.24375757546318,-8.891281638223715,39627570915837647,4409599,1.1985599994659424,0.5089815682498107,58.61829,1.3357788458920812,1.4254749259950137,0.09155958000606734,9.954607015053734e-05
60.798061061821485,-8.586435620149754,39627581011531436,4163678,1.3136500120162964,0.5578557965770293,111.09016,1.909194544611853,2.0875846911146247,0.1694996328259991,0.0010434593217311457
