Index,TARGETID ID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,Sky Cell ID,FWHM (arcsec),Sigma PSF,minlevel,Reff (arcsec),Reff_maj (arcsec),Eccentricity,Luminosity,processing_index,original_index
321,39627630554645557,156.41405088878932,-6.375124627958634,main,bright,26827,4536130,1.0828900337219238,0.459861056477329,139.35574,0.9354960714717024,0.936096379344825,0.0002468317343129467,3.1699358305361234e-05,333,333
322,39627630642729023,161.83658909416044,-6.548397277045114,main,bright,26747,4536184,1.0860450267791748,0.4612008586689693,145.86346,0.8627593147508688,0.9513604678769253,0.17692913466886806,2.5007383448192408e-05,334,334
323,39627630823083636,172.61943516013596,-6.505759560449369,main,bright,25531,4413072,1.0527299642562866,0.44705325422964565,100.28733,1.1447386081102542,1.2863116618961894,0.2060858221604832,0.0001632329644359625,335,335
324,39627630948911858,180.12126902858944,-6.527296045560623,main,bright,25548,3444104,1.2149900197982788,0.515958755473525,81.31929,0.9291987517142826,0.9969767483099263,0.13131305911122837,3.692425280178382e-05,336,336
325,39627630986662728,182.47569809411627,-6.441575716137303,main,dark,25552,3444098,1.0997400283813477,0.4670165903768217,118.594406,0.7440479929086427,0.8483834402745174,0.2313034700862998,1.7677057450767878e-05,337,337
326,39627631137654588,191.3954638553781,-6.465578119804046,main,bright,26124,3444296,0.9128879904747009,0.3876678357656425,88.537674,0.7976007361672575,0.7979927747165686,0.0,1.9434739394825623e-05,338,338
327,39627631171212211,193.48036998238132,-6.448105416755202,main,bright,26130,3445901,0.9828460216522217,0.41737627625779117,129.94603,2.548417635055323,2.983274069330181,0.25302275435286126,0.00019542333853333053,339,339
328,39627631263483727,198.93162142649996,-6.39642773419136,main,bright,25826,3504317,0.8800860047340393,0.37373811497450216,161.79944,1.1198688828290861,1.1220489244503973,0.00268928527785528,1.9799280834905926e-05,340,340
329,39627631326401147,202.86162583232712,-6.579532435384214,main,dark,25804,3508946,0.8151829838752747,0.34617633971455375,121.87542,0.8669964960700652,0.9087299789543898,0.09031452353293512,3.63820673497563e-05,341,341
330,39627631330594423,203.0675636000631,-6.385510647047965,main,bright,25805,3508954,1.023319959640503,0.4345639751962675,152.04303,0.6136353053508121,0.6139369207882198,0.0,2.4639439244472726e-05,342,342
331,39627633742317874,347.54460881235156,-6.601105728702686,main,bright,18699,3941749,1.098580002784729,0.46652397286277153,143.04214,0.8125103600994935,0.8192844094031839,0.021259609782259492,0.0002792790184229044,344,344
332,39627633750704197,347.9345906876279,-6.4326303712307675,main,bright,18702,3941748,1.14239501953125,0.48513049731417396,190.68309,0.8548933846878769,0.9524106758630428,0.1944334378365279,3.843603016923749e-05,345,345
333,39627633809428522,351.6418577774533,-6.570799565975168,main,bright,18704,3964713,1.0724799633026123,0.4554403066025017,139.65396,0.7178917716648094,0.8155606725822306,0.2294668255397163,5.8666624827231943e-05,346,346
334,39627635109665562,69.61774382246873,-6.153608217028243,main,dark,22738,4299465,1.0420700311660767,0.4425263974480822,162.68446,1.0483406684986964,1.0810608657485272,0.06081281025410701,2.9754240436100147e-05,348,348
335,39627636099517286,128.84369766080965,-6.189017890557855,main,bright,40894,4543190,0.9990314841270447,0.42424960932159655,125.87781,0.8921813336696252,0.9104236681298872,0.0357110605951797,3.266629308938641e-05,349,349
336,39627636112099088,129.54804305318473,-6.262259717525052,main,dark,40892,4543188,1.0672000050544739,0.4531981147801244,117.08092,0.9662897628030125,1.0173526242093676,0.09237880892509576,1.586183182773842e-05,350,350
337,39627636229539574,136.5777607849902,-6.197594423878627,main,bright,40903,4511731,1.0059500336647034,0.4271876467959496,257.55365,1.19814323483706,1.2022123912243403,0.004288938079434312,0.00011196616077855672,351,351
338,39627636380534048,145.62455598714064,-6.348490024456407,main,bright,27150,4509428,1.2709499597549438,0.5397227539475271,182.8286,1.0187223512638341,1.027231258279605,0.015838265703099208,6.041972765749114e-05,352,352
339,39627636439256628,149.2540373195663,-6.1768346145138,main,bright,27152,4509532,1.1715600490570068,0.4975157450053085,155.03311,1.013804727171243,1.0327848202445533,0.035476048873071764,4.095889108954674e-05,353,353
340,39627636518947027,153.98115491509242,-6.181349112255751,main,bright,26850,4536017,1.1210600137710571,0.47607035456347285,172.6148,0.8176995361034968,0.8441133097868716,0.04894367101038288,0.00026795165119061347,354,354
341,39627636535724872,154.9894201716207,-6.142063574280198,main,bright,26849,4536014,1.1042699813842773,0.46894028429665585,149.33797,0.8016270093117922,0.8250723233719912,0.04578997479032654,2.5814786284256204e-05,356,356
342,39627636783186165,169.701012742505,-6.142241032100543,main,bright,26893,4412963,1.0359549522399902,0.43992956252687865,100.18698,0.9200416936058813,0.9204939146163587,0.0,1.5998834249116696e-05,357,357
343,39627636846100895,173.48326693769937,-6.152914635610321,main,bright,25534,4413077,1.1186650395393372,0.4750533026504089,100.86989,1.1510796368237806,1.151645418135782,0.0,3.108821414916324e-05,358,358
344,39627636867076271,174.89670750015642,-6.341984601079313,main,bright,25533,4413074,1.2727400064468384,0.5404829167870069,141.45859,0.970683352673897,0.9711604651891781,0.0,3.5870626403174814e-05,359,359
345,39627636875465682,175.44826479138626,-6.2189203989067225,main,dark,25533,4413126,1.277970016002655,0.5427038973527417,189.35522,1.2158551024631417,1.2383144022696315,0.03624911655012031,6.544853436506495e-05,360,360
346,39627636980320638,181.59193681624143,-6.210463820901221,main,bright,25543,3444111,1.0205050110816956,0.4333685766074253,157.01436,0.8466030103858009,0.882463484951657,0.07762997014717887,1.5250478148706906e-05,361,361
347,39627637202617452,194.8744855881277,-6.265474421291225,main,bright,26129,3445908,0.9257450103759766,0.3931277094100877,156.78049,0.9146444571443177,0.9760747080963081,0.08225423793322173,1.971358471946268e-05,362,362
348,39627637399750623,206.7394373554332,-6.346880446351799,main,bright,25723,3508849,0.972383975982666,0.4129334545264099,125.29958,0.8278974840754539,0.8706416674106837,0.09588088107864245,2.613037264609126e-05,363,363
