Index,TARGETID ID,TARGET_RA,TARGET_DEC,SURVEY,PROGRAM,HEALPIX,Sky Cell ID,FWHM (arcsec),Sigma PSF,minlevel,Reff (arcsec),Reff_maj (arcsec),Eccentricity,Luminosity,processing_index
2091,39633252108995809,194.75828755101463,50.12557408562139,main,bright,11055,3483515,1.2080999612808228,0.5130328170214572,164.49297,0.9604144579054108,1.023779704193885,0.11946099165982327,6.334253747825645e-05,6150
2092,39633252159326815,199.39431119575016,50.17864278334104,main,bright,11060,3884863,1.1692399978637695,0.49653050997720816,123.11305,1.4558763723927806,1.5766937447645968,0.04470070018043781,7.643463151003842e-05,6152
2093,39633252205462923,203.54205384614636,50.261303968214136,main,bright,11080,3884962,1.0950900316238403,0.4650419185681119,117.143036,1.6773777558735081,1.7025468684913683,0.028508287067165683,3.868758311189367e-05,6153
2094,39633252209656217,203.80098554149453,50.28578841901163,main,bright,11074,3884962,1.086150050163269,0.46124545799379496,120.770935,0.9520303152419011,0.9524982593732984,0.0,2.622641044730714e-05,6154
2095,39633252209656947,203.89192329506983,50.27297248878306,main,bright,11074,3884962,1.1254599690437317,0.4779388435301602,111.66213,0.8263120031204797,0.8267181538977952,0.0,1.7366312151389e-05,6155
2096,39633252276767438,210.28654159533752,50.27006656741362,main,bright,10744,3885038,1.1496700048446655,0.48821989912590347,148.5121,1.0023701405250391,1.0528214211067717,0.09374204872032499,0.000115998017939687,6156
2097,39633252306127630,213.0386130898923,50.3648851402901,main,bright,10740,3885090,1.1157599687576294,0.47381963267726684,169.55067,0.8822625102594195,0.8826961619587594,0.0,3.121561009554305e-05,6157
2098,39633252318710066,214.12576266215103,50.315831459103386,main,bright,10718,3559419,1.1293349862098694,0.4795844118080057,125.23991,1.1603122110527737,1.282796663963099,0.18906650529916647,6.945337460735394e-05,6158
2099,39633252335485828,215.54286724365028,50.156198725575265,main,bright,10717,3559417,1.107509970664978,0.47031618106105516,149.42189,0.8858967029853951,1.0319146279875202,0.2591899980141499,5.3961289625673685e-05,6159
2100,39633252335488566,215.8409180577326,50.288176443323856,main,bright,10717,3559417,1.0521399974822998,0.44680271840834934,132.3872,1.0317324518142603,1.0489423318268887,0.029921211180733653,3.67251982064289e-05,6160
2101,39633252473898353,228.45044023948975,50.34425707580686,main,bright,11295,3620403,1.1474300026893616,0.48726865779430756,190.47092,0.9595259582280564,0.9597361989152277,0.0003904615132346301,4.202176975999832e-05,6161
2102,39633252813638154,260.1321684922556,50.24011567977603,main,bright,10052,3669487,1.0282999873161316,0.43667879823174205,186.2064,0.9402499513579087,1.010532731288697,0.12964880907868437,5.383301716451197e-05,6162
2103,39633252868161798,264.95327135422474,50.13575760196239,main,dark,9715,3669690,1.0767750144004822,0.4572642468678876,189.22342,1.2359129333786496,1.3148468008495038,0.11252153425413414,5.9349457768398393e-05,6163
2104,39633252968825833,274.35686645466353,50.247356563794526,main,bright,15091,3885502,1.085640013217926,0.46102886524547887,276.64658,1.1996224938223121,1.200212135031094,0.0,6.615160613195441e-05,6164
